dcr_values,nndr_values,type,round
3.0134118,0.8305028,Reference,round_9
1.397425,0.941915,Reference,round_9
3.3571339,0.9839261,Reference,round_9
2.6481695,0.7137826,Reference,round_9
2.1192765,0.87767285,Reference,round_9
1.8156968,0.95653945,Reference,round_9
2.3634775,0.9754882,Reference,round_9
2.562599,0.89384335,Reference,round_9
3.1467195,0.9879246,Reference,round_9
2.539351,0.6778352,Reference,round_9
2.4538822,0.81259716,Reference,round_9
4.024855,0.9281568,Reference,round_9
3.6212087,0.99130386,Reference,round_9
1.7194601,0.9774131,Reference,round_9
2.5589635,0.8372766,Reference,round_9
2.3641946,0.9943861,Reference,round_9
3.8452601,0.9712452,Reference,round_9
2.454469,0.7939978,Reference,round_9
3.387069,0.97687674,Reference,round_9
2.5757914,0.9213555,Reference,round_9
3.4089727,0.98296165,Reference,round_9
2.6554866,0.8130521,Reference,round_9
2.77008,0.73045844,Reference,round_9
4.05333,0.9769408,Reference,round_9
1.66731,0.7160223,Reference,round_9
2.3509777,0.8803601,Reference,round_9
3.5635962,0.99516493,Reference,round_9
1.2461596,0.6309565,Reference,round_9
3.2787902,0.9083857,Reference,round_9
1.8384966,0.97523844,Reference,round_9
2.8437238,0.8661638,Reference,round_9
2.7520733,0.8776341,Reference,round_9
3.0863123,0.99479514,Reference,round_9
3.5943184,0.8528744,Reference,round_9
4.627148,0.9426355,Reference,round_9
2.0757644,0.99067134,Reference,round_9
3.4704378,0.7433236,Reference,round_9
2.0706732,0.990279,Reference,round_9
3.0556962,0.7208065,Reference,round_9
3.598453,0.93173194,Reference,round_9
3.7884827,0.9931667,Reference,round_9
2.772028,0.9610877,Reference,round_9
4.742282,0.96696264,Reference,round_9
3.7560341,0.96928304,Reference,round_9
2.065073,0.92906624,Reference,round_9
1.4999071,0.93264794,Reference,round_9
4.050423,0.922328,Reference,round_9
3.137615,0.9688333,Reference,round_9
2.8677096,0.9867573,Reference,round_9
3.384596,0.95255363,Reference,round_9
2.9510658,0.9770669,Reference,round_9
2.6715984,0.9083752,Reference,round_9
4.106289,0.9904802,Reference,round_9
0.62905484,0.4216685,Reference,round_9
2.9178107,0.74465644,Reference,round_9
3.0971186,0.9330823,Reference,round_9
1.2614088,0.6728718,Reference,round_9
3.659682,0.8997233,Reference,round_9
1.9633551,0.7386416,Reference,round_9
3.2431273,0.6846342,Reference,round_9
2.4878314,0.9391404,Reference,round_9
3.003746,0.92591345,Reference,round_9
2.6189592,0.893544,Reference,round_9
3.8179088,0.93277764,Reference,round_9
1.0301434,0.60743445,Reference,round_9
2.5293097,0.9124872,Reference,round_9
3.3782227,0.87310135,Reference,round_9
2.2007008,0.86594653,Reference,round_9
2.7425013,0.962373,Reference,round_9
1.3780774,0.9269138,Reference,round_9
1.4535437,0.8586683,Reference,round_9
3.1468673,0.9954244,Reference,round_9
3.2915006,0.7916066,Reference,round_9
2.2631187,0.9030611,Reference,round_9
2.7578154,0.85859215,Reference,round_9
4.3726044,0.8684687,Reference,round_9
4.7844796,0.9809632,Reference,round_9
3.98468,0.8762245,Reference,round_9
4.3387694,0.7600723,Reference,round_9
2.7151928,0.9749032,Reference,round_9
2.3899803,0.78607583,Reference,round_9
2.9086661,0.99932146,Reference,round_9
3.98471,0.9526473,Reference,round_9
1.5274436,0.8724984,Reference,round_9
2.4751542,0.78079814,Reference,round_9
3.8411438,0.93956727,Reference,round_9
2.0787299,0.82430273,Reference,round_9
2.8355622,0.9053245,Reference,round_9
3.5088792,0.8787729,Reference,round_9
4.436193,0.93877053,Reference,round_9
3.2935243,0.9659557,Reference,round_9
4.1031237,0.96770954,Reference,round_9
3.5380929,0.8328653,Reference,round_9
2.0197778,0.89160776,Reference,round_9
2.874033,0.9647618,Reference,round_9
4.6413674,0.95326513,Reference,round_9
3.064755,0.98567593,Reference,round_9
2.0995686,0.85619134,Reference,round_9
1.9943109,0.7990498,Reference,round_9
2.5258355,0.9525672,Reference,round_9
4.2621436,0.9926204,Reference,round_9
3.1904123,0.9625726,Reference,round_9
3.0759351,0.90253925,Reference,round_9
3.1241734,0.9644175,Reference,round_9
1.6896304,0.5694851,Reference,round_9
4.7362432,0.9425,Reference,round_9
1.729396,0.53150535,Reference,round_9
3.1223536,0.9795831,Reference,round_9
1.9891852,0.7770239,Reference,round_9
2.5329862,0.9643163,Reference,round_9
2.0330644,0.983026,Reference,round_9
3.2930539,0.8906293,Reference,round_9
1.4247977,0.7393963,Reference,round_9
2.8545015,0.92296576,Reference,round_9
2.6321359,0.9566005,Reference,round_9
1.3509371,0.8961034,Reference,round_9
3.1932423,0.8158231,Reference,round_9
2.2958634,0.67851853,Reference,round_9
2.278696,0.811094,Reference,round_9
3.200613,0.9093807,Reference,round_9
3.4361453,0.9222499,Reference,round_9
3.9305243,0.9966897,Reference,round_9
3.9264727,0.98039615,Reference,round_9
3.2623556,0.8796888,Reference,round_9
3.1771743,0.9159895,Reference,round_9
2.6023138,0.90595305,Reference,round_9
3.034986,0.8621965,Reference,round_9
1.6423587,0.53491294,Reference,round_9
3.4097116,0.96469474,Reference,round_9
3.7601488,0.99571806,Reference,round_9
2.7493458,0.94915736,Reference,round_9
3.4460344,0.94825786,Reference,round_9
3.2132716,0.78951323,Reference,round_9
1.979989,0.8737222,Reference,round_9
2.549934,0.9669901,Reference,round_9
3.4821517,0.7384299,Reference,round_9
3.0669966,0.9309461,Reference,round_9
1.9532568,0.89173156,Reference,round_9
1.733243,0.6270223,Reference,round_9
1.7705775,0.9503056,Reference,round_9
4.1080046,0.96879745,Reference,round_9
3.177333,0.98463064,Reference,round_9
4.4916697,0.9888452,Reference,round_9
3.4848535,0.8218597,Reference,round_9
5.558986,0.9503139,Reference,round_9
1.197397,0.46674973,Reference,round_9
3.677448,0.9497015,Reference,round_9
1.8543562,0.9574768,Reference,round_9
3.483867,0.9526054,Reference,round_9
2.8015587,0.89932716,Reference,round_9
3.3855517,0.9426767,Reference,round_9
3.0731895,0.9921747,Reference,round_9
2.1088052,0.7465207,Reference,round_9
1.0795835,0.69515,Reference,round_9
2.0541546,0.89470434,Reference,round_9
3.3043232,0.8197528,Reference,round_9
2.445972,0.9789875,Reference,round_9
1.2699338,0.54067236,Reference,round_9
4.5296373,0.9960336,Reference,round_9
1.7213027,0.63643074,Reference,round_9
0.8579156,0.41680238,Reference,round_9
4.0897017,0.93204087,Reference,round_9
4.580142,0.9665951,Reference,round_9
3.9358444,0.9293765,Reference,round_9
1.3202807,0.8048954,Reference,round_9
1.0327342,0.6736981,Reference,round_9
5.1756473,0.97776085,Reference,round_9
3.8503203,0.9662957,Reference,round_9
4.747558,0.89503264,Reference,round_9
1.8123295,0.7499198,Reference,round_9
3.7596774,0.87796897,Reference,round_9
1.795078,0.6218776,Reference,round_9
3.1297948,0.97865963,Reference,round_9
2.8446167,0.8888177,Reference,round_9
2.4414332,0.92219913,Reference,round_9
2.4366477,0.8449932,Reference,round_9
3.8832016,0.8763721,Reference,round_9
2.1326354,0.8640427,Reference,round_9
4.262124,0.99031425,Reference,round_9
1.2397422,0.6466673,Reference,round_9
1.4372877,0.4562411,Reference,round_9
2.5160563,0.91702926,Reference,round_9
2.611288,0.8580437,Reference,round_9
2.8402138,0.97052944,Reference,round_9
3.8480182,0.7840739,Reference,round_9
2.5092237,0.9810078,Reference,round_9
1.7829849,0.62473756,Reference,round_9
3.221351,0.8195324,Reference,round_9
2.9030876,0.94345796,Reference,round_9
1.3128247,0.91252255,Reference,round_9
2.6786017,0.9869204,Reference,round_9
4.361981,0.99882156,Reference,round_9
1.1300697,0.88747936,Reference,round_9
3.3919287,0.9968506,Reference,round_9
4.4640446,0.9891835,Reference,round_9
2.2631369,0.83709294,Reference,round_9
5.44529,0.74972767,Reference,round_9
4.3426914,0.9536864,Reference,round_9
3.6773028,0.97936743,Reference,round_9
2.8915262,0.9073685,Reference,round_9
2.5086668,0.99363565,Reference,round_9
4.9229636,0.9719496,Reference,round_9
3.9374835,0.9943788,Reference,round_9
4.245101,0.9276442,Reference,round_9
3.312349,0.79803085,Reference,round_9
2.7639513,0.68139786,Reference,round_9
1.0994134,0.59606564,Reference,round_9
2.0844154,0.9592283,Reference,round_9
3.8980637,0.8659889,Reference,round_9
2.7655663,0.9294282,Reference,round_9
1.9005682,0.9671338,Reference,round_9
1.6158891,0.4930535,Reference,round_9
1.3857749,0.9518087,Reference,round_9
2.5966017,0.94047487,Reference,round_9
2.1054778,0.7267868,Reference,round_9
2.8215938,0.8613589,Reference,round_9
1.9105746,0.8141665,Reference,round_9
3.0654824,0.9183719,Reference,round_9
2.72654,0.94793797,Reference,round_9
2.62737,0.7825542,Reference,round_9
3.0706944,0.9966335,Reference,round_9
2.656421,0.9171866,Reference,round_9
1.8765527,0.7265957,Reference,round_9
2.288639,0.63932884,Reference,round_9
4.361143,0.9725524,Reference,round_9
4.3576317,0.9977161,Reference,round_9
2.4123034,0.940598,Reference,round_9
2.9209101,0.8780067,Reference,round_9
3.2060285,0.8988241,Reference,round_9
3.1222076,0.9456174,Reference,round_9
2.5848057,0.8594763,Reference,round_9
3.8127747,0.99774504,Reference,round_9
1.8731798,0.9427145,Reference,round_9
1.1852443,0.53151065,Reference,round_9
2.4808962,0.7623576,Reference,round_9
1.2117184,0.6708437,Reference,round_9
3.5424614,0.9751886,Reference,round_9
2.8900647,0.98697406,Reference,round_9
2.9085028,0.9863548,Reference,round_9
2.6556036,0.9188854,Reference,round_9
2.668536,0.80507624,Reference,round_9
5.080635,0.91453725,Reference,round_9
2.7927003,0.8944232,Reference,round_9
4.4234567,0.92860156,Reference,round_9
2.600073,0.97098035,Reference,round_9
2.6813896,0.9400156,Reference,round_9
3.2604432,0.9551426,Reference,round_9
3.461899,0.9373615,Reference,round_9
2.780097,0.94713,Reference,round_9
1.4917004,0.4080932,Reference,round_9
2.4689841,0.932485,Reference,round_9
2.6574252,0.96668607,Reference,round_9
2.799968,0.78960973,Reference,round_9
2.3651264,0.6221484,Reference,round_9
3.2223847,0.96878946,Reference,round_9
3.0573645,0.85123545,Reference,round_9
1.0661236,0.57860833,Reference,round_9
4.5363474,0.98965466,Reference,round_9
4.08201,0.8787275,Reference,round_9
2.1633239,0.7176217,Reference,round_9
4.4743204,0.9217802,Reference,round_9
2.1172988,0.8347005,Reference,round_9
2.3504105,0.71527433,Reference,round_9
3.4319024,0.9967481,Reference,round_9
2.4155273,0.968154,Reference,round_9
2.1424944,0.9510344,Reference,round_9
2.9110336,0.8775162,Reference,round_9
2.3762205,0.8490396,Reference,round_9
3.6321688,0.9313803,Reference,round_9
2.5211031,0.79701936,Reference,round_9
2.3142653,0.87136966,Reference,round_9
2.5718594,0.81001043,Reference,round_9
2.5103962,0.67943925,Reference,round_9
2.0242517,0.6251767,Reference,round_9
3.07754,0.9808116,Reference,round_9
3.0557046,0.84400934,Reference,round_9
2.9857898,0.95259774,Reference,round_9
2.735226,0.8478508,Reference,round_9
1.5002466,0.4556476,Reference,round_9
2.4302385,0.87122405,Reference,round_9
3.0464325,0.9500808,Reference,round_9
3.3855546,0.94182825,Reference,round_9
3.3801067,0.96992236,Reference,round_9
6.9890594,0.98039323,Reference,round_9
1.7647157,0.848625,Reference,round_9
2.4131126,0.94027483,Reference,round_9
1.439147,0.5513311,Reference,round_9
3.771797,0.97849715,Reference,round_9
1.4114318,0.94193196,Reference,round_9
3.887415,0.97640353,Reference,round_9
2.3072145,0.66791517,Reference,round_9
1.4317019,0.61344653,Reference,round_9
3.1802154,0.9053407,Reference,round_9
1.6434244,0.8862932,Reference,round_9
3.302635,0.9971207,Reference,round_9
1.727572,0.60725343,Reference,round_9
2.6880727,0.8855013,Reference,round_9
2.4260976,0.9964868,Reference,round_9
2.9665442,0.97669494,Reference,round_9
3.8158793,0.95673585,Reference,round_9
1.2619364,0.5604752,Reference,round_9
2.913259,0.9285968,Reference,round_9
2.8713775,0.95949435,Reference,round_9
1.7198683,0.96597195,Reference,round_9
2.2917266,0.8508493,Reference,round_9
1.5277071,0.43522748,Reference,round_9
3.7346926,0.9467217,Reference,round_9
3.6067317,0.997857,Reference,round_9
3.2273438,0.96923774,Reference,round_9
2.9190426,0.9493054,Reference,round_9
2.089085,0.85169125,Reference,round_9
2.9526212,0.9415118,Reference,round_9
2.4807456,0.6328096,Reference,round_9
3.8650508,0.9177165,Reference,round_9
3.876255,0.993101,Reference,round_9
3.0172608,0.8862888,Reference,round_9
3.6672983,0.9284385,Reference,round_9
3.1096184,0.99958915,Reference,round_9
3.0755188,0.9213384,Reference,round_9
3.1439395,0.8576873,Reference,round_9
2.7554364,0.9522429,Reference,round_9
2.2559366,0.97454655,Reference,round_9
2.587744,0.94025135,Reference,round_9
2.266811,0.85771483,Reference,round_9
3.727416,0.9854909,Reference,round_9
2.7639687,0.87977105,Reference,round_9
3.002578,0.98312163,Reference,round_9
4.146176,0.98912334,Reference,round_9
2.0088468,0.87109643,Reference,round_9
3.9578881,0.9895913,Reference,round_9
2.7832363,0.92098963,Reference,round_9
3.4178796,0.85440266,Reference,round_9
3.407226,0.95819455,Reference,round_9
3.5770817,0.96584624,Reference,round_9
2.5879843,0.8177887,Reference,round_9
3.6265602,0.89038646,Reference,round_9
2.7544818,0.90149516,Reference,round_9
3.0466297,0.86450225,Reference,round_9
1.9756842,0.7212453,Reference,round_9
3.122251,0.87592083,Reference,round_9
1.356317,0.5823994,Reference,round_9
4.237496,0.9526292,Reference,round_9
4.0142817,0.88412726,Reference,round_9
1.7384233,0.72354305,Reference,round_9
4.5675306,0.969598,Reference,round_9
2.3393838,0.6828711,Reference,round_9
4.2138133,0.9996157,Reference,round_9
3.8247943,0.9711632,Reference,round_9
3.8550315,0.8927698,Reference,round_9
3.5506668,0.9293188,Reference,round_9
2.9984248,0.9729566,Reference,round_9
2.9057577,0.855554,Reference,round_9
3.4185123,0.98055285,Reference,round_9
1.7890977,0.7142552,Reference,round_9
3.0548174,0.7807775,Reference,round_9
4.433762,0.9187108,Reference,round_9
2.88504,0.9712226,Reference,round_9
1.6764526,0.98899275,Reference,round_9
1.9577255,0.9854676,Reference,round_9
3.5072207,0.9017574,Reference,round_9
4.5944176,0.8266343,Reference,round_9
1.5514594,0.9365072,Reference,round_9
2.9388995,0.97342414,Reference,round_9
1.6163582,0.6250742,Reference,round_9
3.4839873,0.7760763,Reference,round_9
2.9115002,0.972665,Reference,round_9
1.7335659,0.95319664,Reference,round_9
3.5844698,0.8894001,Reference,round_9
2.8925133,0.95499885,Reference,round_9
5.220263,0.9053905,Reference,round_9
4.791719,0.72186655,Reference,round_9
2.5490458,0.97550744,Reference,round_9
2.6949084,0.901772,Reference,round_9
2.1151326,0.90503234,Reference,round_9
1.8900297,0.9063143,Reference,round_9
3.3603616,0.7651153,Reference,round_9
2.2545578,0.96732575,Reference,round_9
4.0783567,0.8375718,Reference,round_9
3.1768045,0.97685766,Reference,round_9
2.8863082,0.9898794,Reference,round_9
3.2850325,0.9440279,Reference,round_9
3.5467427,0.80280054,Reference,round_9
5.7486587,0.9896739,Reference,round_9
2.6465485,0.7192073,Reference,round_9
3.1075857,0.88749343,Reference,round_9
4.1365867,0.91746056,Reference,round_9
3.3745422,0.97559613,Reference,round_9
4.765534,0.9276155,Reference,round_9
3.4394782,0.9826304,Reference,round_9
2.3511927,0.90799797,Reference,round_9
3.2467988,0.97184086,Reference,round_9
2.6442118,0.9605074,Reference,round_9
4.4341726,0.9823376,Reference,round_9
3.007581,0.9730841,Reference,round_9
2.5435994,0.68045616,Reference,round_9
3.3663642,0.98443425,Reference,round_9
3.5516276,0.97359824,Reference,round_9
2.73883,0.98135227,Reference,round_9
3.3748639,0.9340591,Reference,round_9
2.734054,0.763258,Reference,round_9
2.5702953,0.9057676,Reference,round_9
2.2244182,0.9621435,Reference,round_9
3.4122062,0.9904772,Reference,round_9
3.654342,0.9367155,Reference,round_9
1.2208625,0.61580837,Reference,round_9
2.0016463,0.8020726,Reference,round_9
2.4827435,0.8476147,Reference,round_9
1.9427743,0.97554964,Reference,round_9
2.8954382,0.84675103,Reference,round_9
2.0721424,0.6479971,Reference,round_9
4.6936555,0.9853024,Reference,round_9
1.3791662,0.71236724,Reference,round_9
1.9683789,0.9974455,Reference,round_9
3.3750553,0.99123394,Reference,round_9
2.8048854,0.7490074,Reference,round_9
4.0938272,0.9428213,Avatar,round_9
1.1507901,0.94430834,Avatar,round_9
2.8942623,0.91445804,Avatar,round_9
2.80317,0.9080786,Avatar,round_9
2.1349676,0.82803565,Avatar,round_9
2.1607726,0.85432065,Avatar,round_9
2.04945,0.8478898,Avatar,round_9
1.9549972,0.7667202,Avatar,round_9
2.8944356,0.9799157,Avatar,round_9
3.0144129,0.88204616,Avatar,round_9
2.8960083,0.9261264,Avatar,round_9
1.4866309,0.5651486,Avatar,round_9
2.1432564,0.7355433,Avatar,round_9
0.7578666,0.40458336,Avatar,round_9
2.0091858,0.63373953,Avatar,round_9
1.4660243,0.79939294,Avatar,round_9
1.4114845,0.9052971,Avatar,round_9
2.909453,0.9988874,Avatar,round_9
2.8229194,0.94204634,Avatar,round_9
2.6465118,0.95882857,Avatar,round_9
0.5791007,0.15530048,Avatar,round_9
2.2667003,0.95113647,Avatar,round_9
0.6633383,0.46662402,Avatar,round_9
3.1703725,0.9988972,Avatar,round_9
0.9658366,0.7409606,Avatar,round_9
2.4034946,0.87462187,Avatar,round_9
1.7247509,0.73664623,Avatar,round_9
0.9598939,0.8910429,Avatar,round_9
0.40876812,0.13615678,Avatar,round_9
0.3498766,0.22002058,Avatar,round_9
0.45791516,0.1572915,Avatar,round_9
3.0658963,0.8838952,Avatar,round_9
2.8341048,0.93571717,Avatar,round_9
2.5581338,0.94975775,Avatar,round_9
0.7311734,0.6013341,Avatar,round_9
2.2659357,0.9932436,Avatar,round_9
1.198642,0.7663948,Avatar,round_9
0.40757653,0.15397799,Avatar,round_9
4.177427,0.9141246,Avatar,round_9
3.0316231,0.9020376,Avatar,round_9
1.9382254,0.62173516,Avatar,round_9
1.0229193,0.38031834,Avatar,round_9
3.0257986,0.69883436,Avatar,round_9
4.3928695,0.9572595,Avatar,round_9
2.5154562,0.96765447,Avatar,round_9
2.9699159,0.83589983,Avatar,round_9
0.37855372,0.73081964,Avatar,round_9
3.7693996,0.9701282,Avatar,round_9
2.8694592,0.8750408,Avatar,round_9
3.1454968,0.9062637,Avatar,round_9
2.6148083,0.9326456,Avatar,round_9
1.9116275,0.7925323,Avatar,round_9
3.7784998,0.99347234,Avatar,round_9
1.7379532,0.75830686,Avatar,round_9
3.158404,0.97641957,Avatar,round_9
0.2942161,0.10519104,Avatar,round_9
2.9753563,0.76979715,Avatar,round_9
2.4655106,0.82305527,Avatar,round_9
0.120667726,0.038101815,Avatar,round_9
3.8633394,0.92396015,Avatar,round_9
1.7182716,0.7465539,Avatar,round_9
0.31656295,0.08501866,Avatar,round_9
2.3987567,0.7433852,Avatar,round_9
1.0166593,0.96270967,Avatar,round_9
2.46947,0.83991575,Avatar,round_9
1.7841399,0.9598266,Avatar,round_9
2.4951017,0.7452215,Avatar,round_9
2.3703527,0.9257701,Avatar,round_9
0.85787,0.73364335,Avatar,round_9
2.4074526,0.98557234,Avatar,round_9
2.380543,0.9599565,Avatar,round_9
3.28862,0.9792928,Avatar,round_9
0.38470116,0.20989408,Avatar,round_9
2.6489646,0.8497036,Avatar,round_9
3.445968,0.84999686,Avatar,round_9
3.0410676,0.98753536,Avatar,round_9
3.3270428,0.94903135,Avatar,round_9
3.4068027,0.8679044,Avatar,round_9
2.610993,0.941629,Avatar,round_9
1.6970111,0.8064139,Avatar,round_9
0.7317106,0.4078973,Avatar,round_9
1.8261238,0.9581215,Avatar,round_9
0.76391786,0.6211201,Avatar,round_9
2.3016005,0.9379356,Avatar,round_9
1.2821964,0.7996294,Avatar,round_9
2.2972786,0.7957981,Avatar,round_9
0.6870088,0.33005977,Avatar,round_9
2.2524078,0.8103817,Avatar,round_9
2.737099,0.9918304,Avatar,round_9
0.70504564,0.2906371,Avatar,round_9
0.34001207,0.18535982,Avatar,round_9
3.0489006,0.9317036,Avatar,round_9
1.1581513,0.7483201,Avatar,round_9
0.48837498,0.5612682,Avatar,round_9
0.78411096,0.8836516,Avatar,round_9
3.6859572,0.96412534,Avatar,round_9
0.6502352,0.2781214,Avatar,round_9
2.5305004,0.97644246,Avatar,round_9
4.1030684,0.9234144,Avatar,round_9
2.404826,0.9550376,Avatar,round_9
1.4345859,0.9746965,Avatar,round_9
2.404331,0.77329046,Avatar,round_9
2.4656484,0.89097106,Avatar,round_9
2.9798768,0.8229417,Avatar,round_9
1.2590735,0.4354396,Avatar,round_9
1.7425947,0.6599621,Avatar,round_9
1.6213173,0.5210825,Avatar,round_9
2.7316427,0.93597215,Avatar,round_9
1.1614879,0.6131746,Avatar,round_9
3.8367758,0.8565241,Avatar,round_9
1.3310386,0.9798448,Avatar,round_9
0.24135125,0.061589453,Avatar,round_9
1.5538591,0.5696044,Avatar,round_9
2.085013,0.9601088,Avatar,round_9
2.4498487,0.7714717,Avatar,round_9
1.5750915,0.89476657,Avatar,round_9
1.2708452,0.36794722,Avatar,round_9
2.789229,0.9865438,Avatar,round_9
3.0146186,0.8956539,Avatar,round_9
3.7739434,0.9905861,Avatar,round_9
2.7122009,0.81719077,Avatar,round_9
0.7762388,0.62069863,Avatar,round_9
3.0730577,0.9950141,Avatar,round_9
2.4385815,0.9513637,Avatar,round_9
1.7400392,0.75514764,Avatar,round_9
0.078829825,0.026792899,Avatar,round_9
2.995448,0.6599801,Avatar,round_9
2.0523014,0.91169614,Avatar,round_9
2.2014656,0.736011,Avatar,round_9
2.7765892,0.9237691,Avatar,round_9
2.676715,0.89602095,Avatar,round_9
0.8069822,0.99796045,Avatar,round_9
1.2716291,0.81137484,Avatar,round_9
1.0278866,0.9055807,Avatar,round_9
2.1985352,0.3612749,Avatar,round_9
3.614795,0.8192032,Avatar,round_9
1.0228335,0.29366994,Avatar,round_9
3.3710938,0.90848106,Avatar,round_9
2.7486048,0.84695506,Avatar,round_9
3.7779582,0.9407009,Avatar,round_9
2.3546686,0.81518245,Avatar,round_9
0.45612472,0.24253392,Avatar,round_9
1.7148594,0.40509576,Avatar,round_9
2.8016796,0.9328017,Avatar,round_9
1.490059,0.8175233,Avatar,round_9
0.32561588,0.25032446,Avatar,round_9
0.25872824,0.24940021,Avatar,round_9
1.0333526,0.8617179,Avatar,round_9
3.6764152,0.9989357,Avatar,round_9
0.33284596,0.32443753,Avatar,round_9
0.95361114,0.32286683,Avatar,round_9
2.3412852,0.7705503,Avatar,round_9
1.05339,0.3699667,Avatar,round_9
1.16758,0.92557484,Avatar,round_9
1.9155039,0.8376676,Avatar,round_9
2.9762917,0.94395995,Avatar,round_9
2.9595425,0.9267423,Avatar,round_9
1.5274818,0.953626,Avatar,round_9
2.7931862,0.9465555,Avatar,round_9
2.4079845,0.90474325,Avatar,round_9
2.256419,0.90778446,Avatar,round_9
1.3729719,0.7257163,Avatar,round_9
2.444495,0.975653,Avatar,round_9
0.9289609,0.5165493,Avatar,round_9
2.342543,0.88445234,Avatar,round_9
3.0769308,0.9787246,Avatar,round_9
2.9034214,0.7353398,Avatar,round_9
1.3066713,0.45403212,Avatar,round_9
1.2259263,0.66629875,Avatar,round_9
0.7405564,0.1989461,Avatar,round_9
0.77150047,0.9122203,Avatar,round_9
2.2467806,0.66530526,Avatar,round_9
2.7092927,0.95263946,Avatar,round_9
1.9154541,0.7030972,Avatar,round_9
1.1925024,0.6786427,Avatar,round_9
3.6382546,0.9757531,Avatar,round_9
1.9443111,0.48972496,Avatar,round_9
2.1990054,0.70405364,Avatar,round_9
0.83239335,0.8013659,Avatar,round_9
1.947818,0.7544775,Avatar,round_9
0.91491973,0.50471765,Avatar,round_9
2.9617002,0.67679435,Avatar,round_9
3.6435375,0.96329087,Avatar,round_9
1.8351197,0.7911676,Avatar,round_9
2.6651688,0.8230621,Avatar,round_9
1.1762888,0.47369233,Avatar,round_9
0.63907194,0.20697986,Avatar,round_9
1.3449376,0.46967134,Avatar,round_9
1.6931899,0.68040717,Avatar,round_9
3.635849,0.9703236,Avatar,round_9
4.353061,0.8935971,Avatar,round_9
1.3614857,0.6309642,Avatar,round_9
0.95552534,0.6525124,Avatar,round_9
2.9789805,0.99565756,Avatar,round_9
2.80514,0.99542123,Avatar,round_9
1.6480314,0.9915841,Avatar,round_9
3.2341774,0.9801199,Avatar,round_9
1.6097636,0.41897395,Avatar,round_9
1.3834275,0.6808703,Avatar,round_9
0.74762857,0.31605297,Avatar,round_9
4.254682,0.89730626,Avatar,round_9
3.907154,0.9118446,Avatar,round_9
3.3802178,0.9680954,Avatar,round_9
1.2535807,0.7699198,Avatar,round_9
0.4783482,0.27178395,Avatar,round_9
0.10097864,0.03698683,Avatar,round_9
1.9716427,0.84068316,Avatar,round_9
3.8374274,0.9184145,Avatar,round_9
0.367068,0.14574398,Avatar,round_9
0.6218472,0.5589381,Avatar,round_9
2.5616603,0.8883699,Avatar,round_9
0.6616973,0.5058621,Avatar,round_9
2.5441794,0.983518,Avatar,round_9
0.9938528,0.46631202,Avatar,round_9
2.0377119,0.93019164,Avatar,round_9
1.9229395,0.63971215,Avatar,round_9
4.906299,0.97459996,Avatar,round_9
1.6809838,0.9287571,Avatar,round_9
1.8892363,0.722541,Avatar,round_9
2.0326607,0.84011894,Avatar,round_9
2.307472,0.97629464,Avatar,round_9
0.3020216,0.1410517,Avatar,round_9
0.14404213,0.0609111,Avatar,round_9
2.9502637,0.84909487,Avatar,round_9
0.55651724,0.31016555,Avatar,round_9
1.221495,0.92193866,Avatar,round_9
1.6794808,0.82354873,Avatar,round_9
3.223121,0.9796702,Avatar,round_9
0.99345547,0.36507952,Avatar,round_9
2.1603901,0.493202,Avatar,round_9
1.4426416,0.69992834,Avatar,round_9
2.3863752,0.9822677,Avatar,round_9
1.6759509,0.99679613,Avatar,round_9
0.6184347,0.38945785,Avatar,round_9
2.069646,0.80974674,Avatar,round_9
1.8934507,0.8819628,Avatar,round_9
0.7142485,0.31437033,Avatar,round_9
1.458396,0.68233234,Avatar,round_9
3.8282325,0.8441814,Avatar,round_9
3.2319162,0.7867882,Avatar,round_9
2.1144109,0.7958554,Avatar,round_9
3.8857603,0.96764165,Avatar,round_9
0.543713,0.13544755,Avatar,round_9
2.751614,0.6061166,Avatar,round_9
1.7037398,0.71674854,Avatar,round_9
2.0744476,0.99490273,Avatar,round_9
0.46334776,0.15318768,Avatar,round_9
2.5507529,0.95226496,Avatar,round_9
1.259275,0.62651795,Avatar,round_9
3.275322,0.96348953,Avatar,round_9
1.1994159,0.64647686,Avatar,round_9
0.6801307,0.23188144,Avatar,round_9
1.9884088,0.8976008,Avatar,round_9
2.1117322,0.9458592,Avatar,round_9
3.5013802,0.99842453,Avatar,round_9
2.2367544,0.91245526,Avatar,round_9
0.5807715,0.17831321,Avatar,round_9
0.39103982,0.17153932,Avatar,round_9
2.2743888,0.70411414,Avatar,round_9
0.95635337,0.6116661,Avatar,round_9
0.74118197,0.21942078,Avatar,round_9
1.7046138,0.83548945,Avatar,round_9
0.33988583,0.24670422,Avatar,round_9
1.906262,0.66070753,Avatar,round_9
2.4812937,0.92937183,Avatar,round_9
3.5275187,0.9473708,Avatar,round_9
3.7079058,0.9565337,Avatar,round_9
0.8614499,0.38243496,Avatar,round_9
0.22539774,0.067749225,Avatar,round_9
2.7634711,0.82771987,Avatar,round_9
1.1917456,0.46296898,Avatar,round_9
3.392201,0.72549576,Avatar,round_9
2.4009142,0.9093849,Avatar,round_9
1.5026425,0.4326173,Avatar,round_9
1.6203524,0.54737395,Avatar,round_9
0.40330967,0.14756581,Avatar,round_9
1.1283046,0.32703176,Avatar,round_9
2.2596288,0.88379467,Avatar,round_9
